"","site_brom.id","site","mu","k","species","abundance","biomass","key","name0","Domain","Kingdom","Phyllum","Sub.Phyllum","class","Sub.Class","ord","subord","family","subfamily","genus","species.y","name1","name2","name3","realm","functional_group","micro_macro","predation","BS1","BS2","BS3","BS4","BS5","AS1","AS2","AS3","AS4","RE1","RE2","RE3","RE4","RE5","RE6","RE7","RE8","DM1","DM2","RF1","RF2","RF3","RF4","RM1","RM2","RM3","RM4","RM5","LO1","LO2","LO3","LO4","LO5","LO6","LO7","FD1","FD2","FD3","FD4","FD5","FD6","FD7","FD8","FG1","FG2","FG3","FG4","FG5","FG6"
"2395","puertorico_27","puertorico",0.6,0.5,"Ostracoda.7",4,0.08,"k657","Elpidium maracaoensis","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","maracaoensis","Ostracoda.5","Ostracoda.6",NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,3,0,0
"2396","puertorico_28","puertorico",0.4,1,"Coleoptera.26",36,3.4757,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2397","puertorico_28","puertorico",0.4,1,"Diptera.292",12,13.3154,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2398","puertorico_28","puertorico",0.4,1,"Diptera.301",4,0.5215,"k390","Wyeomyia","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2399","puertorico_28","puertorico",0.4,1,"Diptera.93",4,0.2581,"k393","Culex antillummagnorum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","antillummagnorum",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2400","puertorico_28","puertorico",0.4,1,"Ostracoda.2",3,0.06,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2401","puertorico_29","puertorico",0.2,1,"Coleoptera.26",68,7.4261,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2402","puertorico_29","puertorico",0.2,1,"Diptera.292",7,2.8546,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2403","puertorico_29","puertorico",0.2,1,"Diptera.392",1,0.0873,"k481","Sphaeroceridae sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Sphaeroceridae",NA,NA,NA,"Empididae.sp.1",NA,NA,"aquatic",NA,"macro",NA,0,0,3,0,0,2,3,2,0,0,1,1,1,1,1,1,0,2,2,0,0,0,1,0,0,0,3,0,0,0,0,2,2,0,0,0,2,2,0,0,2,0,0,2,0,0,0,1,0
"2404","puertorico_29","puertorico",0.2,1,"Diptera.93",2,0.148,"k393","Culex antillummagnorum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","antillummagnorum",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2405","puertorico_29","puertorico",0.2,1,"Oligochaeta.8",9,1.46,"k642","Enchytridae sp. 1","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Enchytraeoidae",NA,NA,NA,"Oligochaeta.7",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,2,0,0,3,0,0,0,3,0,0,0,3,2,0,0,3,0,0,3,0,0,0,0,0,0,1,3,3,1,0,3,3,3,2,0,1,0,0,3,0,0,0,0,0
"2406","puertorico_29","puertorico",0.2,1,"Ostracoda.2",21,0.42,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2407","puertorico_3","puertorico",1.5,2,"Diptera.292",13,12.8546,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2408","puertorico_3","puertorico",1.5,2,"Ostracoda.2",4,0.08,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2409","puertorico_30","puertorico",0.8,2,"Coleoptera.26",42,8.9376,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2410","puertorico_30","puertorico",0.8,2,"Diptera.177",1,0.0873,"k263","Monopelopia sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Tanypodinae","Monopelopia",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,0,3,0,0,3,3,3,0,0,0,0,3,1,1,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,2,3,0,0,0,1,1,0,1,0,0,1,3,1,0,0,0,3,3
"2411","puertorico_30","puertorico",0.8,2,"Diptera.292",12,15.5932,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2412","puertorico_30","puertorico",0.8,2,"Diptera.301",4,0.5215,"k390","Wyeomyia","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2413","puertorico_30","puertorico",0.8,2,"Diptera.390",4,0.3859,"k269","Chironomidae.Tanytarsus bromelicola","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Chironominae","Tanytarsus","bromelicola","Chironomidae.Tanytarsus.sp.1",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,1,0,3,0,0,0,1,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,2,0,3,3,3,1,3,0,1,0,0,1,0,1,3,0,0
"2414","puertorico_30","puertorico",0.8,2,"Diptera.93",5,0.2758,"k393","Culex antillummagnorum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","antillummagnorum",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2415","puertorico_30","puertorico",0.8,2,"Ostracoda.2",11,0.22,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2416","puertorico_30","puertorico",0.8,2,"Ostracoda.7",23,0.46,"k657","Elpidium maracaoensis","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","maracaoensis","Ostracoda.5","Ostracoda.6",NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,3,0,0
"2417","puertorico_4","puertorico",2.5,1,"Coleoptera.26",39,3.364,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2418","puertorico_4","puertorico",2.5,1,"Diptera.177",1,0.1493,"k263","Monopelopia sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Tanypodinae","Monopelopia",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,0,3,0,0,3,3,3,0,0,0,0,3,1,1,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,2,3,0,0,0,1,1,0,1,0,0,1,3,1,0,0,0,3,3
"2419","puertorico_4","puertorico",2.5,1,"Diptera.292",9,14.3853,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2420","puertorico_4","puertorico",2.5,1,"Diptera.301",11,1.794,"k390","Wyeomyia","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2421","puertorico_4","puertorico",2.5,1,"Diptera.390",1,0.0437,"k269","Chironomidae.Tanytarsus bromelicola","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Chironominae","Tanytarsus","bromelicola","Chironomidae.Tanytarsus.sp.1",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,1,0,3,0,0,0,1,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,2,0,3,3,3,1,3,0,1,0,0,1,0,1,3,0,0
"2422","puertorico_4","puertorico",2.5,1,"Diptera.93",1,0.0428,"k393","Culex antillummagnorum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","antillummagnorum",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2423","puertorico_4","puertorico",2.5,1,"Oligochaeta.8",7,1.755,"k642","Enchytridae sp. 1","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Enchytraeoidae",NA,NA,NA,"Oligochaeta.7",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,2,0,0,3,0,0,0,3,0,0,0,3,2,0,0,3,0,0,3,0,0,0,0,0,0,1,3,3,1,0,3,3,3,2,0,1,0,0,3,0,0,0,0,0
"2424","puertorico_4","puertorico",2.5,1,"Ostracoda.2",34,0.68,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2425","puertorico_4","puertorico",2.5,1,"Ostracoda.7",10,0.2,"k657","Elpidium maracaoensis","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","maracaoensis","Ostracoda.5","Ostracoda.6",NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,3,0,0
"2426","puertorico_5","puertorico",0.1,0.5,"Coleoptera.26",14,1.1599,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2427","puertorico_5","puertorico",0.1,0.5,"Oligochaeta.8",1,0.2925,"k642","Enchytridae sp. 1","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Enchytraeoidae",NA,NA,NA,"Oligochaeta.7",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,2,0,0,3,0,0,0,3,0,0,0,3,2,0,0,3,0,0,3,0,0,0,0,0,0,1,3,3,1,0,3,3,3,2,0,1,0,0,3,0,0,0,0,0
"2428","puertorico_6","puertorico",0.4,2,"Coleoptera.26",13,2.4114,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2429","puertorico_6","puertorico",0.4,2,"Diptera.292",14,11.3626,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2430","puertorico_6","puertorico",0.4,2,"Diptera.301",10,0.8659,"k390","Wyeomyia","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2431","puertorico_6","puertorico",0.4,2,"Diptera.390",1,0.1493,"k269","Chironomidae.Tanytarsus bromelicola","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Chironominae","Tanytarsus","bromelicola","Chironomidae.Tanytarsus.sp.1",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,1,0,3,0,0,0,1,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,2,0,3,3,3,1,3,0,1,0,0,1,0,1,3,0,0
"2432","puertorico_6","puertorico",0.4,2,"Oligochaeta.8",4,1.105,"k642","Enchytridae sp. 1","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Enchytraeoidae",NA,NA,NA,"Oligochaeta.7",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,2,0,0,3,0,0,0,3,0,0,0,3,2,0,0,3,0,0,3,0,0,0,0,0,0,1,3,3,1,0,3,3,3,2,0,1,0,0,3,0,0,0,0,0
"2433","puertorico_6","puertorico",0.4,2,"Ostracoda.2",68,1.36,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2434","puertorico_6","puertorico",0.4,2,"Ostracoda.7",5,0.1,"k657","Elpidium maracaoensis","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","maracaoensis","Ostracoda.5","Ostracoda.6",NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,3,0,0
"2435","puertorico_7","puertorico",0.8,0.5,"Coleoptera.26",3,0.115,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2436","puertorico_7","puertorico",0.8,0.5,"Diptera.292",2,4.6336,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2437","puertorico_7","puertorico",0.8,0.5,"Ostracoda.2",2,0.04,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2438","puertorico_7","puertorico",0.8,0.5,"Platyhelminthes.5",3,0.78,"k667","Platyhelminthes sp. 2","Eukaryota","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","engulfer","macro","predator",3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3,3,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,2,3,3,0,0,0,0,0,3
"2439","puertorico_8","puertorico",2.5,2,"Coleoptera.26",20,4.9535,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2440","puertorico_8","puertorico",2.5,2,"Diptera.292",13,9.6041,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2441","puertorico_8","puertorico",2.5,2,"Diptera.301",5,0.5643,"k390","Wyeomyia","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2442","puertorico_8","puertorico",2.5,2,"Diptera.93",5,0.3762,"k393","Culex antillummagnorum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","antillummagnorum",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2443","puertorico_8","puertorico",2.5,2,"Oligochaeta.8",1,0.1625,"k642","Enchytridae sp. 1","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Enchytraeoidae",NA,NA,NA,"Oligochaeta.7",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,2,0,0,3,0,0,0,3,0,0,0,3,2,0,0,3,0,0,3,0,0,0,0,0,0,1,3,3,1,0,3,3,3,2,0,1,0,0,3,0,0,0,0,0
"2444","puertorico_8","puertorico",2.5,2,"Ostracoda.2",21,0.42,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2445","puertorico_8","puertorico",2.5,2,"Ostracoda.7",5,0.1,"k657","Elpidium maracaoensis","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","maracaoensis","Ostracoda.5","Ostracoda.6",NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,3,0,0
"2446","puertorico_8","puertorico",2.5,2,"Platyhelminthes.5",1,0.26,"k667","Platyhelminthes sp. 2","Eukaryota","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","engulfer","macro","predator",3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3,3,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,2,3,3,0,0,0,0,0,3
"2447","puertorico_9","puertorico",0.8,1,"Coleoptera.26",28,3.1219,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
